"Date","Price","Open","High","Low","Vol.","Change %"
"04/15/2020","457.60","475.64","476.05","456.25","8.79M","-3.90%"
"04/14/2020","476.18","472.98","482.37","472.98","9.03M","1.77%"
"04/09/2020","467.89","458.28","471.32","458.28","8.16M","2.34%"
"04/08/2020","457.21","448.41","457.21","446.85","7.69M","1.76%"
"04/07/2020","449.29","442.19","456.73","442.19","10.41M","2.69%"
"04/06/2020","437.53","423.03","438.55","423.03","7.15M","4.91%"
"04/03/2020","417.05","420.49","420.49","415.38","7.20M","-0.79%"
"04/02/2020","420.36","426.92","426.92","412.43","8.62M","-1.19%"
"04/01/2020","425.44","437.34","437.34","422.27","8.87M","-3.65%"
"03/31/2020","441.54","439.09","446.97","433.75","10.61M","1.13%"
"03/30/2020","436.59","428.26","436.59","419.77","8.08M","2.55%"
"03/27/2020","425.75","440.00","440.00","421.30","10.36M","-3.98%"
"03/26/2020","443.42","423.88","443.58","420.09","11.35M","2.57%"
"03/25/2020","432.31","432.14","440.25","415.83","11.96M","2.35%"
"03/24/2020","422.40","389.01","422.40","389.01","14.05M","9.59%"
"03/23/2020","385.43","387.88","395.69","369.45","11.98M","-1.34%"
"03/20/2020","390.66","377.74","400.18","377.74","17.24M","4.43%"
"03/19/2020","374.07","362.56","374.09","351.75","15.30M","2.94%"
"03/18/2020","363.40","380.32","380.93","362.23","14.61M","-5.78%"
"03/17/2020","385.70","392.64","398.63","370.44","14.05M","0.46%"
"03/16/2020","383.92","396.85","396.85","352.62","17.60M","-4.27%"
"03/13/2020","401.05","399.55","428.91","393.73","17.33M","1.57%"
"03/12/2020","394.86","435.56","435.56","393.25","19.58M","-10.81%"
"03/11/2020","442.72","446.13","454.47","441.62","11.34M","-0.51%"
"03/10/2020","445.01","448.47","465.05","443.71","14.14M","-0.16%"
"03/09/2020","445.72","470.39","470.39","439.49","16.82M","-6.77%"
"03/06/2020","478.09","492.21","492.21","472.81","10.82M","-3.76%"
"03/05/2020","496.75","507.15","508.10","492.02","8.64M","-1.27%"
"03/04/2020","503.14","504.06","510.66","499.49","7.33M","-0.16%"
"03/03/2020","503.93","498.11","515.56","498.11","10.12M","1.59%"
"03/02/2020","496.04","500.48","510.41","486.28","10.79M","-0.16%"
"02/28/2020","496.82","503.90","503.90","484.68","16.03M","-2.90%"
"02/27/2020","511.68","527.36","527.36","502.91","11.15M","-3.66%"
"02/26/2020","531.14","528.03","533.91","509.18","10.01M","0.32%"
"02/25/2020","529.47","538.77","544.77","527.91","8.22M","-1.57%"
"02/24/2020","537.94","556.61","556.61","531.62","10.12M","-4.17%"
"02/21/2020","561.34","565.20","568.28","557.44","5.85M","-0.90%"
"02/20/2020","566.42","574.82","574.82","566.42","5.38M","-1.57%"
"02/19/2020","575.44","569.62","575.44","568.04","4.65M","1.50%"
"02/18/2020","566.95","569.29","569.29","561.94","5.91M","-0.71%"
"02/17/2020","571.03","573.61","575.87","568.33","3.79M","-0.35%"
"02/14/2020","573.01","573.15","574.04","570.40","4.94M","-0.12%"
"02/13/2020","573.71","572.62","573.71","563.48","6.79M","-0.01%"
"02/12/2020","573.79","568.34","573.79","567.69","7.06M","0.84%"
"02/11/2020","569.01","561.75","569.98","561.75","9.56M","1.97%"
"02/10/2020","558.00","558.45","558.45","554.13","6.60M","-0.08%"
"02/07/2020","558.46","559.60","560.78","555.39","12.35M","-0.18%"
"02/06/2020","559.49","559.25","561.05","554.56","9.02M","0.50%"
"02/05/2020","556.73","546.91","561.00","546.60","9.43M","1.77%"
"02/04/2020","547.04","536.25","547.04","536.25","7.27M","2.48%"
"02/03/2020","533.78","526.60","534.99","526.24","6.27M","1.63%"
"01/31/2020","525.24","535.13","536.80","524.96","7.51M","-1.60%"
"01/30/2020","533.80","540.28","540.28","531.81","7.89M","-2.02%"
"01/29/2020","544.83","542.61","546.83","541.40","7.67M","0.54%"
"01/28/2020","541.91","543.73","545.21","533.23","7.62M","-0.08%"
"01/27/2020","542.34","556.82","556.82","541.85","7.32M","-3.39%"
"01/24/2020","561.35","553.50","562.22","553.50","8.60M","1.57%"
"01/23/2020","552.70","557.39","558.88","552.43","6.59M","-1.16%"
"01/22/2020","559.21","558.13","560.52","555.25","5.62M","0.24%"
"01/21/2020","557.88","555.10","558.01","550.26","4.40M","0.04%"
"01/20/2020","557.65","557.38","558.77","555.90","3.93M","-0.03%"
"01/17/2020","557.81","551.64","558.21","551.64","5.19M","1.29%"
"01/16/2020","550.68","551.28","552.99","548.59","3.20M","0.13%"
"01/15/2020","549.95","548.08","551.10","547.80","5.55M","0.22%"
"01/14/2020","548.73","549.53","550.08","545.34","5.44M","-0.07%"
"01/13/2020","549.12","548.14","551.20","546.99","4.82M","0.29%"
"01/10/2020","547.52","548.88","549.55","546.86","4.90M","-0.04%"
"01/09/2020","547.72","542.17","549.13","542.17","6.11M","1.27%"
"01/08/2020","540.83","534.98","542.18","532.98","7.05M","0.57%"
"01/07/2020","537.78","532.19","539.42","532.19","7.26M","1.32%"
"01/06/2020","530.75","533.09","533.09","523.92","5.17M","-0.87%"
"01/03/2020","535.43","538.86","538.86","531.38","4.71M","-0.86%"
"01/02/2020","540.07","531.50","541.15","531.50","5.86M","1.88%"
"12/31/2019","530.11","530.50","531.77","529.93","2.93M","-0.19%"
"12/30/2019","531.11","535.66","535.66","530.85","3.40M","-0.90%"
"12/27/2019","535.94","534.82","537.41","533.71","2.89M","0.33%"
"12/24/2019","534.19","533.66","534.24","533.09","2.91M","0.09%"
"12/23/2019","533.71","533.49","534.67","532.41","3.27M","0.17%"
"12/20/2019","532.80","529.64","534.27","529.31","9.51M","0.69%"
"12/19/2019","529.13","531.16","532.35","527.21","6.76M","-0.21%"
"12/18/2019","530.27","532.19","533.36","529.38","4.86M","-0.34%"
"12/17/2019","532.10","538.35","538.35","531.90","5.14M","-1.00%"
"12/16/2019","537.48","532.59","537.69","532.59","4.48M","0.94%"
"12/13/2019","532.46","527.06","534.57","527.06","6.63M","1.53%"
"12/12/2019","524.46","521.57","526.84","519.68","6.41M","0.70%"
"12/11/2019","520.80","520.00","521.88","517.09","4.59M","0.07%"
"12/10/2019","520.45","522.23","522.23","513.32","4.82M","-0.51%"
"12/09/2019","523.12","525.36","525.36","521.98","5.24M","-0.43%"
"12/06/2019","525.40","518.66","526.07","518.66","4.71M","1.54%"
"12/05/2019","517.41","518.38","521.21","516.73","4.26M","-0.20%"
"12/04/2019","518.43","512.29","519.78","512.18","4.55M","1.39%"
"12/03/2019","511.30","512.41","517.25","508.96","5.75M","0.12%"
"12/02/2019","510.67","523.70","527.41","510.21","6.21M","-2.50%"
"11/29/2019","523.76","522.45","526.72","518.85","4.46M","0.10%"
"11/28/2019","523.23","522.57","523.23","519.76","2.63M","-0.17%"
"11/27/2019","524.12","524.29","526.17","522.22","4.07M","0.14%"
"11/26/2019","523.39","522.53","524.99","520.85","7.89M","0.22%"
"11/25/2019","522.25","518.78","522.69","518.78","5.17M","1.03%"
"11/22/2019","516.93","514.30","518.70","513.97","4.92M","0.53%"
"11/21/2019","514.22","514.04","515.09","508.55","4.42M","-0.42%"
"11/20/2019","516.38","515.98","517.15","512.66","4.97M","-0.27%"
"11/19/2019","517.76","518.30","523.33","516.30","4.49M","-0.10%"
"11/18/2019","518.27","519.20","519.77","514.39","4.09M","-0.11%"
"11/15/2019","518.83","515.76","518.90","513.89","5.95M","1.13%"
"11/14/2019","513.02","515.25","516.80","513.02","6.23M","-0.50%"
"11/13/2019","515.62","516.97","518.19","511.41","4.49M","-0.36%"
"11/12/2019","517.47","515.39","519.37","515.12","5.60M","0.49%"
"11/11/2019","514.93","514.18","516.43","512.29","5.96M","0.02%"
"11/08/2019","514.82","513.85","514.83","511.28","5.73M","-0.01%"
"11/07/2019","514.88","511.71","515.53","511.20","6.26M","0.96%"
"11/06/2019","509.98","507.45","510.64","506.09","5.94M","0.42%"
"11/05/2019","507.86","507.50","508.10","505.69","6.33M","0.18%"
"11/04/2019","506.96","502.09","508.50","502.09","5.96M","1.29%"
"11/01/2019","500.52","496.06","502.08","496.06","3.23M","1.02%"
"10/31/2019","495.47","498.92","501.89","494.54","8.06M","-0.48%"
"10/30/2019","497.86","497.74","499.01","493.89","7.52M","-0.06%"
"10/29/2019","498.15","501.22","501.37","496.75","8.72M","-0.65%"
"10/28/2019","501.43","498.67","502.77","496.67","8.89M","0.51%"
"10/25/2019","498.88","499.81","499.92","494.78","11.23M","-0.15%"
"10/24/2019","499.63","500.52","502.44","492.14","22.35M","0.07%"
"10/23/2019","499.26","500.64","500.64","493.07","6.01M","-0.48%"
"10/22/2019","501.65","505.42","508.26","501.13","4.96M","-0.56%"
"10/21/2019","504.45","498.00","505.10","494.91","4.60M","1.54%"
"10/18/2019","496.80","498.92","501.82","496.31","5.41M","-0.64%"
"10/17/2019","500.02","504.10","505.78","499.31","9.14M","-0.52%"
"10/16/2019","502.62","503.65","508.27","501.11","5.91M","-0.24%"
"10/15/2019","503.82","498.12","505.91","498.12","5.50M","1.34%"
"10/14/2019","497.17","500.71","500.71","492.68","4.31M","-0.78%"
"10/11/2019","501.10","479.27","501.10","479.27","6.20M","4.72%"
"10/10/2019","478.52","475.37","479.71","471.18","4.66M","0.71%"
"10/09/2019","475.13","468.35","475.23","466.42","4.00M","1.37%"
"10/08/2019","468.71","476.01","477.84","466.97","5.36M","-1.03%"
"10/07/2019","473.60","470.24","474.15","468.90","4.33M","0.53%"
"10/04/2019","471.09","465.32","471.27","465.32","4.31M","1.30%"
"10/03/2019","465.06","463.39","466.57","461.45","3.38M","0.36%"
"10/02/2019","463.38","477.18","477.28","463.38","5.44M","-3.01%"
"10/01/2019","477.75","483.23","488.73","477.32","5.65M","-1.13%"
"09/30/2019","483.20","482.38","483.75","478.66","4.07M","0.04%"
"09/27/2019","483.03","480.23","484.98","479.70","4.10M","0.46%"
"09/26/2019","480.83","476.30","482.98","476.30","4.56M","0.75%"
"09/25/2019","477.25","481.79","481.79","471.51","4.64M","-1.17%"
"09/24/2019","482.88","482.50","485.80","481.90","3.59M","0.31%"
"09/23/2019","481.41","488.59","488.59","479.78","4.47M","-1.69%"
"09/20/2019","489.68","489.34","490.58","485.51","10.15M","0.11%"
"09/19/2019","489.12","487.34","490.34","485.34","4.43M","0.33%"
"09/18/2019","487.52","485.51","488.32","484.96","4.35M","0.37%"
"09/17/2019","485.72","482.63","485.80","481.36","4.15M","0.62%"
"09/16/2019","482.71","485.44","485.44","480.38","4.22M","-0.92%"
"09/13/2019","487.19","487.00","489.45","485.86","4.54M","0.03%"
"09/12/2019","487.03","485.32","489.41","482.31","5.31M","0.62%"
"09/11/2019","484.01","479.65","484.67","479.65","5.44M","1.20%"
"09/10/2019","478.29","482.18","482.55","474.91","5.15M","-0.96%"
"09/09/2019","482.95","485.22","486.22","481.72","3.76M","-0.46%"
"09/06/2019","485.16","483.48","485.23","482.62","4.47M","0.39%"
"09/05/2019","483.26","471.76","483.46","471.76","5.36M","2.51%"
"09/04/2019","471.44","468.30","472.22","468.30","3.80M","0.99%"
"09/03/2019","466.83","466.80","468.89","464.10","3.84M","-0.03%"
"09/02/2019","466.98","469.82","471.20","465.19","2.62M","-0.59%"
"08/30/2019","469.76","465.84","471.96","465.84","4.55M","0.91%"
"08/29/2019","465.52","460.42","466.36","458.89","4.95M","1.06%"
"08/28/2019","460.62","463.63","463.63","455.96","5.38M","-1.11%"
"08/27/2019","465.80","462.81","467.79","459.99","4.51M","0.67%"
"08/26/2019","462.69","460.14","463.58","456.05","2.84M","0.24%"
"08/23/2019","461.58","469.22","473.37","461.58","4.58M","-1.09%"
"08/22/2019","466.66","473.90","474.38","466.13","4.41M","-1.77%"
"08/21/2019","475.05","466.45","475.30","466.45","3.28M","1.91%"
"08/20/2019","466.16","469.58","472.24","465.33","3.47M","-0.75%"
"08/19/2019","469.68","464.50","470.71","464.50","3.66M","1.37%"
"08/16/2019","463.31","456.24","464.23","456.24","4.47M","1.68%"
"08/15/2019","455.64","458.99","460.74","448.86","6.13M","-0.43%"
"08/14/2019","457.60","472.62","473.31","455.77","5.49M","-3.00%"
"08/13/2019","471.73","466.84","475.23","461.52","5.32M","0.88%"
"08/12/2019","467.62","469.30","475.44","466.11","3.63M","-0.27%"
"08/09/2019","468.89","476.67","477.52","468.06","4.08M","-1.72%"
"08/08/2019","477.08","468.55","477.08","468.55","4.45M","2.48%"
"08/07/2019","465.54","463.15","470.74","461.72","4.78M","0.89%"
"08/06/2019","461.43","464.60","469.80","461.43","5.45M","-0.78%"
"08/05/2019","465.06","476.66","476.66","463.20","7.29M","-3.01%"
"08/02/2019","479.51","495.27","495.27","478.30","7.13M","-3.69%"
"08/01/2019","497.87","489.10","497.90","486.68","4.36M","1.42%"
"07/31/2019","490.89","489.86","493.17","487.95","5.31M","0.07%"
"07/30/2019","490.57","498.47","498.93","488.89","5.10M","-1.48%"
"07/29/2019","497.92","500.47","501.60","497.77","4.48M","-0.61%"
"07/26/2019","500.96","496.57","501.23","496.57","5.67M","1.14%"
"07/25/2019","495.30","502.20","505.27","493.79","9.75M","-0.92%"
"07/24/2019","499.90","493.17","500.45","493.17","5.84M","1.47%"
"07/23/2019","492.64","488.08","494.88","488.08","5.93M","1.08%"
"07/22/2019","487.38","485.51","488.95","483.45","4.20M","0.26%"
"07/19/2019","486.11","485.43","489.74","484.26","5.21M","0.22%"
"07/18/2019","485.06","492.87","492.87","475.69","5.67M","-1.57%"
"07/17/2019","492.78","492.58","497.70","490.81","7.12M","-0.26%"
"07/16/2019","494.08","492.72","494.70","491.10","4.75M","0.22%"
"07/15/2019","492.99","491.89","495.85","490.35","3.60M","0.29%"
"07/12/2019","491.58","492.11","493.31","491.08","3.36M","-0.11%"
"07/11/2019","492.14","492.20","493.25","490.70","3.59M","0.21%"
"07/10/2019","491.10","492.31","494.60","489.48","3.88M","-0.36%"
"07/09/2019","492.86","494.79","495.80","490.60","3.92M","-0.49%"
"07/08/2019","495.27","494.41","496.76","493.34","3.79M","0.07%"
"07/05/2019","494.90","501.26","501.26","492.69","4.46M","-1.29%"
"07/04/2019","501.38","503.02","505.03","500.95","2.81M","-0.28%"
"07/03/2019","502.79","499.81","504.06","498.71","4.05M","0.61%"
"07/02/2019","499.72","499.69","500.75","496.91","4.46M","0.27%"
"07/01/2019","498.37","489.75","501.35","489.75","6.88M","1.92%"
"06/28/2019","489.00","481.45","489.16","481.45","5.98M","1.53%"
"06/27/2019","481.62","481.13","483.44","479.05","4.97M","0.12%"
"06/26/2019","481.06","481.02","483.01","478.56","5.70M","-0.11%"
"06/25/2019","481.58","479.03","483.40","479.03","6.96M","0.41%"
"06/24/2019","479.62","480.40","483.03","478.42","5.81M","-0.34%"
"06/21/2019","481.25","483.10","484.00","479.94","11.02M","-0.37%"
"06/20/2019","483.02","476.32","485.11","476.32","8.64M","1.57%"
"06/19/2019","475.57","475.68","477.08","474.01","5.94M","0.00%"
"06/18/2019","475.56","465.87","476.04","459.92","9.08M","2.15%"
"06/17/2019","465.53","466.37","467.20","464.24","3.58M","0.22%"
"06/14/2019","464.49","472.50","472.50","463.30","5.53M","-1.78%"
"06/13/2019","472.89","470.97","474.21","470.42","4.05M","0.39%"
"06/12/2019","471.05","472.72","473.18","468.80","4.12M","-0.75%"
"06/11/2019","474.63","470.29","478.08","470.29","5.73M","0.92%"
"06/10/2019","470.31","471.05","472.63","469.46","2.95M","0.02%"
"06/07/2019","470.23","461.53","472.58","461.53","4.79M","1.95%"
"06/06/2019","461.23","462.43","466.21","459.31","4.11M","-0.24%"
"06/05/2019","462.32","459.14","466.18","459.14","5.06M","0.78%"
"06/04/2019","458.74","458.61","459.09","450.06","5.78M","-0.25%"
"06/03/2019","459.87","458.80","459.89","454.23","7.01M","-0.26%"
"05/31/2019","461.05","464.55","464.55","457.24","5.68M","-0.66%"
"05/30/2019","464.09","460.93","465.28","460.84","4.14M","0.80%"
"05/29/2019","460.39","469.33","469.33","460.32","5.31M","-2.17%"
"05/28/2019","470.58","472.96","475.19","469.64","8.19M","-0.47%"
"05/27/2019","472.79","471.86","475.61","471.61","2.36M","0.41%"
"05/24/2019","470.84","469.69","475.10","469.69","5.26M","0.36%"
"05/23/2019","469.15","480.94","480.94","468.30","5.98M","-2.50%"
"05/22/2019","481.16","475.63","481.27","474.37","5.07M","1.24%"
"05/21/2019","475.28","468.98","477.53","468.98","5.82M","1.59%"
"05/20/2019","467.83","480.86","480.86","466.19","8.21M","-2.84%"
"05/17/2019","481.49","481.50","482.40","476.13","5.78M","-0.21%"
"05/16/2019","482.51","470.44","483.12","468.47","6.83M","2.21%"
"05/15/2019","472.09","469.93","473.02","462.33","6.61M","0.72%"
"05/14/2019","468.73","459.83","468.73","459.52","5.14M","2.22%"
"05/13/2019","458.56","467.68","468.30","458.15","5.96M","-1.77%"
"05/10/2019","466.84","466.28","471.87","465.39","4.55M","0.57%"
"05/09/2019","464.18","474.41","474.41","462.87","5.29M","-2.28%"
"05/08/2019","475.03","470.54","475.57","469.20","5.87M","0.96%"
"05/07/2019","470.49","479.12","482.91","469.52","6.34M","-1.79%"
"05/06/2019","479.06","484.03","484.03","473.49","4.85M","-1.43%"
"05/03/2019","486.03","485.52","486.26","483.17","4.37M","0.01%"
"05/02/2019","486.00","491.73","491.73","483.76","6.14M","-1.28%"
"05/01/2019","492.32","492.83","493.05","492.24","5.60M","-0.12%"
"04/30/2019","492.92","492.81","495.24","490.08","5.81M","-0.15%"
"04/29/2019","493.64","491.88","493.64","489.21","3.71M","0.19%"
"04/26/2019","492.68","494.29","497.10","491.04","5.88M","-0.48%"
"04/25/2019","495.08","495.59","496.27","491.88","10.89M","-0.69%"
"04/24/2019","498.51","479.55","498.93","479.52","6.25M","4.08%"
"04/23/2019","478.95","476.30","479.37","475.47","4.20M","0.42%"
"04/18/2019","476.96","472.36","477.98","471.62","4.90M","0.85%"
"04/17/2019","472.94","472.77","476.24","471.23","7.42M","0.50%"
"04/16/2019","470.57","468.84","470.57","467.43","4.56M","0.34%"
"04/15/2019","468.98","470.13","470.58","467.19","5.04M","-0.22%"
"04/12/2019","470.00","467.06","470.14","466.29","4.23M","0.58%"
"04/11/2019","467.28","466.66","467.59","464.06","3.52M","0.09%"
"04/10/2019","466.84","465.78","468.07","465.15","4.07M","0.26%"
"04/09/2019","465.63","472.32","472.32","465.13","4.75M","-1.47%"
"04/08/2019","472.57","472.47","472.62","469.04","3.88M","0.00%"
"04/05/2019","472.58","471.75","473.06","470.01","4.46M","0.21%"
"04/04/2019","471.61","472.98","474.31","471.09","4.43M","-0.39%"
"04/03/2019","473.46","466.09","473.80","466.09","5.79M","1.72%"
"04/02/2019","465.45","464.17","467.03","462.52","4.61M","0.40%"
"04/01/2019","463.60","458.19","464.70","458.19","5.15M","1.27%"
"03/29/2019","457.77","451.95","457.80","451.95","5.29M","1.61%"
"03/28/2019","450.53","448.29","452.91","447.89","5.43M","0.46%"
"03/27/2019","448.47","454.03","456.35","447.57","6.65M","-1.18%"
"03/26/2019","453.82","448.51","453.89","447.40","4.13M","1.24%"
"03/25/2019","448.24","448.49","449.92","446.27","4.15M","-0.80%"
"03/22/2019","451.85","459.78","463.36","451.57","9.04M","-1.72%"
"03/21/2019","459.76","456.81","460.49","454.41","4.05M","0.59%"
"03/20/2019","457.05","458.30","461.00","457.05","4.16M","-0.51%"
"03/19/2019","459.38","456.02","460.24","455.66","3.76M","0.87%"
"03/18/2019","455.42","460.23","460.23","454.43","4.36M","-0.96%"
"03/15/2019","459.82","448.09","459.96","448.09","9.91M","2.61%"
"03/14/2019","448.11","446.16","448.87","444.31","4.18M","0.36%"
"03/13/2019","446.50","443.86","446.94","443.26","4.18M","0.47%"
"03/12/2019","444.41","445.97","446.95","442.47","3.99M","-0.19%"
"03/11/2019","445.26","442.64","445.50","439.15","4.02M","0.99%"
"03/08/2019","440.88","438.93","441.54","436.54","4.48M","-0.30%"
"03/07/2019","442.19","444.08","445.51","440.95","4.56M","-0.45%"
"03/06/2019","444.18","447.18","448.08","443.55","4.43M","-0.76%"
"03/05/2019","447.60","446.49","448.25","444.38","3.83M","0.24%"
"03/04/2019","446.54","447.41","449.33","446.35","4.42M","0.25%"
"03/01/2019","445.44","442.94","446.83","442.94","4.80M","0.78%"
"02/28/2019","442.01","439.94","442.98","437.23","5.28M","-0.26%"
"02/27/2019","443.18","446.35","446.35","440.51","3.95M","-0.86%"
"02/26/2019","447.03","446.91","447.63","443.89","4.47M","-0.25%"
"02/25/2019","448.13","447.44","450.01","447.41","4.78M","0.35%"
"02/22/2019","446.57","441.84","447.29","441.84","4.17M","1.16%"
"02/21/2019","441.44","441.99","443.38","440.10","4.68M","-0.28%"
